primary_isbn13,ol_author_name,ol_publisher,ol_languages,ol_ebook_access,ol_has_fulltext,ol_public_scan,ol_internet_archive_ids,ol_edition_count,ol_number_of_pages,is_series,series_name,author_total_works,author_birth_date,ol_subjects,ol_first_publish_year
9780316327916,Malala Yousafzai,"Little, Brown Books for Young Readers",['eng'],printdisabled,True,False,['iammalalahowoneg0000yous_h1p1'],5.0,256.0,False,,24,1997,"['Young women', 'Education', ""Children's rights"", 'Biography', 'History', 'Pakistan, juvenile literature', 'Pakistan, history', 'Women, education', 'Education, juvenile literature', 'Children, juvenile literature']",2014.0
9781649377159,Rebecca Yarros,"Red Tower Books, an imprint of Entangled Publishing, LLC",['eng'],no_ebook,False,False,[],12.0,527.0,True,"{'series': {'key': '/series/OL331363L'}, 'position': '3'}",36,14 april 1981,"['American literature', 'Fiction, fantasy, epic', 'Fiction, fantasy, romance', 'Fiction, romance, fantasy', 'Serie:The_Empyrean', 'Onyx Storm', 'Rebecca Yarros', 'Onyx Storm Rebecca Yarros', 'Roman Empire', 'Books']",2025.0
9781400256396,Tim Tebow,Arotahi Agency,[],no_ebook,False,False,[],1.0,,False,,7,1987,[],
9780593797853,Cassie Yeung,Potter/Ten Speed/Harmony/Rodale,['eng'],no_ebook,False,False,[],1.0,272.0,False,,1,,[],2025.0
9781464230226,Ali Novak,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],1.0,325.0,False,,13,,[],2025.0
9780439023528,Suzanne Collins,Scholastic Inc.,['eng'],borrowable,True,False,"['jieyouxi0000coll', 'hungergamessamsu0000suza', 'dehongerspelende0000suza', 'jieyouxii0001coll', 'losjuegosdelhamb0000coll', 'aclikoyunlari10000suza', 'elsjocsdelafami0001suza', 'losjuegosdelhamb0000coll_h5v5', 'hungergamesmovie0000suza', 'golodnyeigryknig0000coll', 'igrzyskasmierci0000coll', 'isbn_9781590272558', 'isbn_9789606665806', 'hungergames3volu0000unse', 'hungergames0000unse_o0u1', 'hungergames0000coll_v3w2', 'hungergames0000coll_u4y6', 'isbn_8935235200814', 'losjuegosdelhamb0000suza_w6g2', 'hungergamesitali0000suza', 'losjuegosdelhamb0000suza', 'hungergames0000suza', 'dietributevonpan0000coll_q0l4', 'hungergames0000coll_h4z0', 'hungergames0000coll_h3b7', 'hungergames0000coll_b7x9', 'hungergames0000coll_x4i0', 'hungergames0000coll_j2i9', 'hungergames0000coll_k5p0', 'hungergames0000coll_w3l3', 'hungergames0000coll_j6r4', 'isbn_9781407192239', 'hungergames0000coll_s7r6', 'hungergames0000coll_s1w4', 'catchingfire0000coll_m5h2', 'hungergames0000coll', 'hungergames0000unse', 'hungergamesthe0000suza', 'hungergames0000coll_q6d9', 'hungergames0000coll_w5z0', 'hungergames0000coll_z4i1', 'hungergames0000coll_l0b0', 'igrzyskamierci0000unse', 'hungergames0001coll', 'hungergames0000coll_z3q0', 'hungergamesfoile0000suza', 'hungergames0000coll_o6h5', 'hungergames0000coll_k1c1', 'hungergames0000coll_s8z6', 'hungergames00coll', 'hungergames0000coll_f3a8', 'hungergames00suza_3', 'hungergames00coll_0']",127.0,,False,,32,1962,"['severe poverty', 'starvation', 'oppression', 'effects of war', 'self-sacrifice', 'Science fiction', 'Apocalyptic fiction', 'Dystopian fiction', 'Fiction', 'Juvenile works']",2008.0
9781665942485,Beth Ferry,Simon & Schuster Books For Young Readers,['eng'],no_ebook,False,False,[],2.0,272.0,False,,66,,[],2025.0
9781982127343,Steven Hassan,"Simon & Schuster, Limited",['eng'],no_ebook,False,False,[],4.0,320.0,False,,9,,"['Public opinion, united states', 'Presidents, united states, election, 2016', 'Control (psychology)', 'Rhetoric', 'United states, politics and government, 2017-2021', 'Influence', 'Psychology', 'Public opinion', 'Presidents', 'Election']",2019.0
9781668088784,Alex Marlow,Threshold Editions,['eng'],no_ebook,False,False,[],2.0,208.0,False,,2,,[],2025.0
9780063435605,Anon9780063435605,HarperCollins Publishers,['eng'],no_ebook,False,False,[],1.0,128.0,False,,1,,[],2024.0
9780063419414,Ava Reid,HarperCollins Publishers,['eng'],no_ebook,False,False,[],8.0,432.0,False,,9,,"['nyt:young-adult-hardcover=2023-10-08', 'New York Times bestseller']",2023.0
9780593809860,Knopf BFYR,"Alfred A. Knopf, an imprint of Random House Children's Books",['eng'],no_ebook,False,False,[],1.0,358.0,False,,1,,"[""Children's fiction"", 'nyt:childrens-middle-grade-hardcover=2024-09-29', 'New York Times bestseller']",2024.0
9781982146191,Mark R. Levin,Threshold Editions,['eng'],no_ebook,False,False,[],2.0,208.0,False,,1,,[],2025.0
9781665954785,Julien Chung,Beach Lane Books / Simon & Schuster,['eng'],no_ebook,False,False,[],2.0,40.0,False,,18,,"[""Children's fiction""]",2025.0
9781538755228,Shea Serrano,Grand Central Publishing,['eng'],no_ebook,False,False,[],2.0,352.0,False,,14,,[],2025.0
9781496759146,Clay Cane,Kensington Publishing Corp,['eng'],no_ebook,False,False,[],1.0,,False,,3,,[],2026.0
9780593135228,Andy Weir,Ballantine Books,['eng'],printdisabled,True,False,['projecthailmaryn0000andy'],30.0,496.0,False,,13,16 June 1972,"['hard science-fiction', 'science-fiction', 'sci-fi', 'hard sci-fi', 'nyt:hardcover-fiction=2021-05-23', 'New York Times bestseller', 'New York Times reviewed', 'Fiction, science fiction, action & adventure', 'Fiction, science fiction, hard science fiction', 'End of the world']",2021.0
9781542025607,Colleen Hoover,Montlake,['eng'],no_ebook,False,False,[],11.0,335.0,False,,59,"December 11, 1979",['American literature'],2022.0
9781420156683,Fern Michaels,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,352.0,False,,95,,[],2025.0
9781496755889,Aurora Ascher,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],2.0,464.0,False,,6,,[],2022.0
9781668027646,Pat Flynn,Simon & Schuster,['eng'],no_ebook,False,False,[],2.0,256.0,False,,19,,[],2025.0
9781668084359,Scott Galloway,Simon & Schuster,['eng'],no_ebook,False,False,[],3.0,304.0,False,,13,,[],2025.0
9780316584340,Michael Connelly,Little Brown & Company,['eng'],no_ebook,False,False,[],4.0,464.0,False,,100,"July 21, 1956",['American literature'],2024.0
9780063374973,Sarah Hurwitz,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,320.0,False,,3,,[],2025.0
9798893310474,J. L. Collins,First Draft,['eng'],printdisabled,True,False,['simplepathtoweal0000coll'],7.0,289.0,False,,4,,"['Personal Finance', 'Financial security', 'Investments', 'Finance, personal', 'Business']",2000.0
9781335534620,Rachel Reid,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],5.0,368.0,True,"{'series': {'key': '/series/OL331100L'}, 'position': '1'}",18,02 September 1980,"['Series:Game-Changers', 'LGTBI', 'Fiction, romance, contemporary', 'Romance', 'Sports Romance', 'Hockey', 'M M Romance', 'Sports', 'Contemporary', 'Queer']",2018.0
9780802165176,Lily King,Grove Press,['eng'],no_ebook,False,False,[],1.0,256.0,False,,8,1963,"['Fiction', 'Romance', 'Literary Fiction', 'Contemporary', 'Adult', 'Coming Of Age', 'Friendship', 'Novels', 'Adult Fiction', 'American literature']",2025.0
9780593533253,Beth Lincoln,Penguin Young Readers Group,['eng'],no_ebook,False,False,[],15.0,,False,,8,,"['nyt:childrens-middle-grade-hardcover=2023-02-26', 'New York Times bestseller']",2023.0
9781728210353,Alice Walstead,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],1.0,,False,,26,,"['nyt:picture-books=2022-09-25', 'New York Times bestseller']",2022.0
9780593498767,Danielle Steel,Random House Publishing Group,['eng'],no_ebook,False,False,[],3.0,256.0,False,,100,"August 14, 1947",[],2025.0
9780786051922,William W. Johnstone,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,320.0,False,,100,1938,[],2025.0
9781250245373,Jay Kristoff,St. Martin's Press,['eng'],no_ebook,False,False,[],6.0,800.0,False,,25,11 November 1973,[],2025.0
9780593839652,MrBallen,Potter/Ten Speed/Harmony/Rodale,['eng'],no_ebook,False,False,[],2.0,208.0,False,,2,,[],2025.0
9781250320957,Marissa Meyer,Feiwel & Friends,['eng'],no_ebook,False,False,[],3.0,432.0,False,,45,19 Febraury 1984,[],2025.0
9781974755110,Yukinobu Tatsu,SHONEN JUMP,['eng'],no_ebook,False,False,[],2.0,,True,series:ダンダダン,3,,"['series:ダンダダン', 'manga', 'genre:action', 'genre:romantic comedy', 'genre:supernatural thriller']",2025.0
9780064402750,Barbara Robinson,HarperTrophy,['eng'],printdisabled,True,False,"['bestchristmaspag00scha', 'bestchristmaspag0000robi_t3v7', 'bestchristmaspa000robi', 'bestchristmaspag00barb_0', 'bestchristmaspa100robi']",18.0,80.0,False,,69,,"['Brothers and sisters', 'Aunts', 'Dysfunctional families', 'Christmas pageants', 'Juvenile fiction', 'Elementary schools', 'Christmas stories', 'Fiction', 'School children', 'Christmas']",1972.0
9781538721919,James Patterson,Grand Central Publishing,['eng'],no_ebook,False,False,[],2.0,,False,,100,"22 March 1947 Newburgh, Orange County",[],2023.0
9781452179612,Snoop Dogg,,['eng'],no_ebook,False,False,[],1.0,191.0,False,,24,1972,"['Cookbooks', 'American Cooking', 'Cooking, american']",2018.0
9798217034154,Matthew Bounds,"Crown Publishing Group, The",['eng'],no_ebook,False,False,[],1.0,144.0,False,,2,,[],2024.0
9781250374042,Bill O'Reilly,St. Martin's Press,['eng'],no_ebook,False,False,[],2.0,300.0,False,,92,,[],2025.0
9781335937315,Virginia Wise,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],1.0,208.0,False,,17,,[],2025.0
9781538772751,Nicholas Sparks,Grand Central Publishing,['eng'],no_ebook,False,False,[],1.0,336.0,False,,45,,[],2025.0
9780063471740,Gregory Maguire,HarperCollins Publishers,['eng'],printdisabled,True,False,"['wickedmemoriasde0000magu', 'wickedlifetimesomagu00magu', 'wickedlifetimeso00magu', 'isbn_9780061649424', 'wickedlifetimeso00magu_0', 'wickedlifetim00magu', 'wickedlifetim00magu', 'wickedlifetimeso0000magu_d7h2', 'wickedmemoriasde0000magu_q0p3']",54.0,480.0,True,"{'series': {'key': '/series/OL330982L'}, 'position': '1'}",62,,"['Love', 'Witches', 'Fiction', 'Oz (Imaginary place)', 'Brujas', 'Novela', 'Oz (Lugar imaginario)', 'Novela fantástica', 'Spanish language materials', 'Fiction, fantasy, general']",1995.0
9781335777102,Maisey. Yates,Harlequin Enterprises ULC,[],no_ebook,False,False,[],1.0,,False,,1,,[],2025.0
9780545855723,Tui T. Sutherland,Scholastic Paperbacks,['eng'],no_ebook,False,False,[],3.0,,False,,84,31 July 1978,[],2015.0
9781492680529,Adam Wallace,Sourcebooks Wonderland,[],no_ebook,False,False,[],4.0,,False,,73,,"['Stories in rhyme', 'Dinosaurs, fiction', 'Humorous stories']",2019.0
9781250333988,Sarah Beth Durst,Bramble,['eng'],no_ebook,False,False,[],6.0,384.0,False,,54,,"['Fantasy', 'Romance', 'Cozy', 'Cozy Fantasy', 'Fiction', 'Romantasy', 'Magic', 'Adult', 'Fantasy Romance']",2025.0
9780062348340,Tish Rabe,HarperCollins Publishers,['eng'],no_ebook,False,False,[],1.0,,False,,100,,"['Kindergarten', 'Schools', 'Counting', 'Fiction', ""Children's fiction"", 'Kindergarten, fiction']",2016.0
9781250899576,Alison Espach,"Holt & Company, Henry",['eng'],no_ebook,False,False,[],12.0,367.0,False,,6,1984,"['nyt:combined-print-and-e-book-fiction=2024-08-18', 'New York Times bestseller']",2024.0
9780593726983,Ashley Flowers,Bantam,[],no_ebook,False,False,[],1.0,,False,,5,,[],2025.0
9780316586023,Robert Galbraith,Little Brown & Company,['eng'],no_ebook,False,False,[],3.0,,True,[series:cormoran_strike],41,,['[series:cormoran_strike]'],2025.0
9781974762255,,Arotahi Agency,[],no_ebook,False,False,[],1.0,,False,,0,,[],
9780786051502,William W. Johnstone,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,416.0,False,,100,1938,[],2025.0
9780515144680,Nora Roberts,Jove Books,['eng'],borrowable,True,False,"['rovnovpolden0000robe', 'situmabandonnes0000robe_t2p6', 'hetheetstvandeda0000robe', 'situmabandonnes0000robe_j3w7', 'situmabandonnes0000robe_f2a6', 'situmabandonnes0000robe', 'highnoon0000robe', 'highnoon0000robe_v7f7', 'highnoon0000robe_y0v6', 'highnoon00robe', 'highnoonrobe00robe', 'highnoon0000robe_g6i5', 'situmabandonnes0000robe_r6n2', 'highnoon0830robe', 'highnoon0000robe_e9m8', 'highnoontextlarg00robe']",32.0,483.0,False,,100,"October 10, 1950","['Open Library Staff Picks', 'Hostage negotiations', 'Fiction', 'Romance', 'Suspense', 'Love stories, American', 'Man-woman relationship', 'Hostages', 'Large type books', 'Policières']",2007.0
9781538768464,Nate Bargatze,Grand Central Publishing,['eng'],no_ebook,False,False,[],2.0,240.0,False,,1,,[],2025.0
9781781102695,J. K. Rowling,Pottermore,['eng'],printdisabled,True,False,"['harrypotteriinsy0000unse_r7s9', 'bwb_W8-BSR-221_t9s7', 'harrypotter7undd0000joan', 'harrypottereidon0000jkro', 'garripotteridary0000jkro', 'haliboteyusiwang0000rowl', 'haliboteyusiwang0007rowl', 'isbn_9780606379298', 'bwb_P9-CCG-593', 'isbn_9780545010221_z4n9', 'isbn_9780545010221_i0l2', 'isbn_9780545010221_r1m3', 'isbn_9780545010221_x5i4', 'harrypotter07har0000joan', 'rbanms.24651.harrypotterdeath0000jkro_e6z9', 'harrypottereosta0000jkro', 'harrypotterunddi0000jkro_a5b3', 'harrypotterdeath0000rowl_n2u6', 'harrypotterdeath0000rowl_m0z4', 'harrypotterdeath0000rowl_e0l6', 'harrypotterdeath0000jkro_w1s3', 'harrypotterdeath0000rowl_c0f9', 'harrypotterdeath0000rowl_z5e5', 'harrypotteretles0000jkro', 'harrypotteriinsy0000jkro', 'harrypotterylasr0000unse', 'isbn_9780545010221', 'harrypotterylasr00rowl', 'harrypotteriinsy0000unse', 'isbn_9781606868829', 'harrypottereidon0000rowl', 'haripoteridasikv0000rowl', 'snj.harrypotterdeath0001unse', 'harrypotterdeath0000rowl_a4k7', 'isbn_9780786296651', 'harrypotterdeath00rowl', 'harrypotterdeath0000rowl_n2u6', 'harrypotterdeath2009rowl', 'garripotteridary0000rowl', 'harrypotteretles0000rowl']",144.0,,True,"{'series': {'key': '/series/OL326110L'}, 'position': '7'}",100,31 July 1965,"['the Elder Wand', ""children's books"", 'dementors', 'good and evil', 'Juvenile literature', 'Juvenile works', 'Death', 'Fiction', 'Wizards', 'New York Times bestseller']",2007.0
9780063284432,Karina Yan Glaser,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,360.0,False,,12,,[],2025.0
9780316609555,Jodi Kantor,"Little, Brown and Company",[],no_ebook,False,False,[],1.0,,False,,5,,[],2026.0
9780063425330,Lisa Rinna,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,304.0,False,,4,,[],2025.0
9781668078266,Christine Brown Woolley,Gallery Books,['eng'],no_ebook,False,False,[],1.0,288.0,False,,1,,[],2025.0
9781984862105,Matthew McConaughey,"Crown Publishing Group, The",['eng'],no_ebook,False,False,[],2.0,208.0,False,,13,,[],2025.0
9781668205877,Eric Trump,Threshold Editions,['eng'],no_ebook,False,False,[],2.0,288.0,False,,2,,[],2025.0
9780593896860,Mary Man-Kong,Random House Children's Books,['eng'],no_ebook,False,False,[],2.0,,False,,100,,[],2024.0
9780593977644,Glennon Doyle Melton,"Dial Press, an imprint of Random House",['eng'],no_ebook,False,False,[],3.0,497.0,False,,6,1976,[],2025.0
9781250320520,V. E. Schwab,"TOR / Doherty Associates, LLC, Tom",['eng'],no_ebook,False,False,[],5.0,544.0,False,,47,07 July 1987,"['Fantasy', 'Romance', 'Vampires', 'Horror', 'Fiction', 'LGBT', 'Queer', 'Historical Fiction', 'Adult', 'Lesbian']",2025.0
9780593973257,Heather Fawcett,Del Rey,['eng'],no_ebook,False,False,[],4.0,368.0,False,,12,5 January 1989,"['fantasy', 'romance', 'cozy', 'historical fiction', 'cozy fantasy', 'adult', 'Magic', 'Fiction', 'Historical']",2026.0
9781338323214,Dav Pilkey,"Graphix, an imprint of Scholastic Inc.","['eng', 'pol', 'spa']",no_ebook,False,False,[],26.0,,True,"{'series': {'key': '/series/OL329664L'}, 'position': '8'}",100,4 March 1966,"[""Children's fiction"", 'Police, fiction', 'Dogs, fiction', 'Cats, fiction', 'Humorous stories', 'Adventure and adventurers, fiction', 'nyt:graphic-books-and-manga=2021-03-07', 'New York Times bestseller']",2016.0
9780593723739,Jennette McCurdy,Ballantine Books,['eng'],no_ebook,False,False,[],3.0,288.0,False,,3,"June 26, 1992",[],2026.0
9780593819456,Brigitte Knightley,Ace,['eng'],no_ebook,False,False,[],3.0,376.0,False,,3,,['American literature'],2025.0
9781546008798,Newt Gingrich,Center Street,['eng'],no_ebook,False,False,[],2.0,256.0,False,,8,,[],2025.0
9781648211898,John Leake,"Skyhorse Publishing Company, Incorporated",['eng'],no_ebook,False,False,[],1.0,240.0,False,,15,,[],2025.0
9780310368342,Andrew Klavan,Zondervan,['eng'],no_ebook,False,False,[],1.0,272.0,False,,100,,"['Theology, practical']",2025.0
9781488038679,Rachel Reid,Carina Press,['eng'],no_ebook,False,False,[],5.0,400.0,True,"{'series': {'key': '/series/OL331100L'}, 'position': '1'}",18,02 September 1980,"['Series:Game-Changers', 'LGTBI', 'Fiction, romance, contemporary', 'Romance', 'Sports Romance', 'Hockey', 'M M Romance', 'Sports', 'Contemporary', 'Queer']",2018.0
9780743247542,Jeannette Walls,Scribner,['eng'],borrowable,True,False,"['elcastillodecris0000wall', 'lechateaudeverre0000wall', 'bolichengbaoglas0000wall', 'glasscastlememoi0000wall_c6u0', 'glasscastlememoi0000wall_d1r4', 'glasscastle0000wall', 'glasscastle0000wall_w2a3', 'isbn_9781603962100', 'glasscastlememoi00jean', 'glasscastlememoi0000wall_j5d8', 'glasscastlememoi0000wall_d2o1', 'glasscastlememoi0000wall', 'glasscastlememoi00wall']",32.0,288.0,False,,17,"April 21, 1960","['Poor', 'Problem families', 'Dysfunctional families', 'Homeless persons', 'Case studies', 'New York Times bestseller', 'Family relationships', 'nyt:paperback_nonfiction=2007-03-03', 'Biography', 'Children of alcoholics']",2005.0
9780063355019,Elizabeth R. Hyman,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,368.0,False,,1,,"['Nonfiction', 'History', 'Holocaust', 'The Warsaw Ghetto Uprising']",2025.0
9781982149680,Michaeleen Doucleff,Simon & Schuster,['eng'],no_ebook,False,False,[],6.0,352.0,False,,6,,"['nyt:combined-print-and-e-book-nonfiction=2021-03-21', 'New York Times bestseller', 'New York Times reviewed', 'Child rearing', 'Child development', 'Children, social conditions', 'Children, history']",2021.0
9781538759196,Abby Jimenez,"Forever, an imprint of Grand Central Publishing","['dut', 'eng']",no_ebook,False,False,[],3.0,,False,,16,,"['Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Adult', 'Chick Lit', 'Rom Com']",2025.0
9781464223754,L.J. Shen,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],1.0,,False,,74,,[],2025.0
9781464267109,T. Z. Layton,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],7.0,304.0,False,,6,,"[""Children's fiction"", 'Sports']",2022.0
9780593324981,Chris Van Dusen,Penguin Young Readers Group,['eng'],no_ebook,False,False,[],1.0,40.0,False,,54,,[],2025.0
9780593819616,Christine Feehan,Penguin Publishing Group,['eng'],no_ebook,False,False,[],1.0,448.0,False,,100,,[],2025.0
9780778306276,Briar Boleyn,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],8.0,448.0,False,,4,,[],2024.0
9780786051083,William W. Johnstone,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,768.0,False,,100,1938,[],2025.0
9781464246746,Meghan Quinn,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],2.0,459.0,False,,100,,[],2025.0
9780062300553,J. D. Vance,Harper Paperbacks,['eng'],printdisabled,True,False,"['hillbillyelegyme0000vanc_l3h0', 'hillbillyelegypb00unse', 'hillbillyelegyme0000vanc_u8g7', 'hillbillyelegyau0000jdva', 'hillbillyelegyme0000vanc_h8i1', 'hillbillyelegie0000jdva', 'hillbillyelegyme0000vanc_x8w5', 'hillbillyelegyme0000vanc_c5b3', 'hillbillyelegyme0000jdva', 'hillbillyelegy0000vanc', 'hillbillyelegyme0000vanc_y2q9', 'hillbillyelegyme0000vanc']",28.0,288.0,False,,4,1984,"['Mountain people', 'Family', 'Social mobility', 'Working class whites', 'Case studies', 'Economic conditions', 'Social conditions', 'Biography', 'Arbeitssoziologie', 'Sociology']",2016.0
9781538765104,Lisa Gardner,Grand Central Publishing,['eng'],no_ebook,False,False,[],5.0,408.0,False,,100,,[],2025.0
9780593723715,Sarah Adams,Random House Publishing Group,['eng'],no_ebook,False,False,[],3.0,368.0,False,,49,,[],2025.0
9781647398798,Christina Hitchcock,Callisto Media Inc.,['eng'],no_ebook,False,False,[],3.0,,False,,2,,['Cooking'],2020.0
9781335621085,Cathy Liggett,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],4.0,288.0,False,,20,,[],2025.0
9781668201336,"Scott ""Kid Cudi"" Mescudi",Simon & Schuster,['eng'],no_ebook,False,False,[],2.0,288.0,False,,2,1984,[],2025.0
9781586424145,Randall Balmer,Steerforth Press,['eng'],no_ebook,False,False,[],1.0,128.0,False,,32,,[],2025.0
9798988534907,Scott Adams,"Scott Adams, Inc.",['eng'],no_ebook,False,False,[],3.0,,False,,54,,"['Self-help techniques', 'Philosophy']",2023.0
9781974759187,Kohei Horikoshi,Viz Media,['eng'],no_ebook,False,False,[],1.0,184.0,True,"{'series': {'key': '/series/OL329605L'}, 'position': '42'}",100,20 November 1986,[],2025.0
9781420155365,Diana Palmer,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,416.0,False,,100,11 December 1946,[],2025.0
9781250853561,Gwen Strauss,St. Martin's Press,['eng'],no_ebook,False,False,[],7.0,,False,,9,,"['World history', 'World War, 1939-1945', 'German Prisoners and prisons', 'Women political prisoners', 'Biography', 'Women concentration camp inmates', 'Prisoner-of-war escapes', 'Prisoners of war', 'Guerrillas', 'Underground movements']",2021.0
9781335621139,Virginia Wise,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],4.0,208.0,False,,17,,[],2025.0
9781335472007,Jaymin Eve,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],2.0,304.0,False,,64,,[],2025.0
9781335919953,Jasmine Mas,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],3.0,368.0,False,,12,,"['Fiction, romance, general', 'Fiction, fantasy, general']",2024.0
9781668099926,Mayci Neeley,"Simon & Schuster, Limited",['eng'],no_ebook,False,False,[],2.0,288.0,False,,1,,[],2025.0
9781250395610,Nora Roberts,St. Martin's Press,[],no_ebook,False,False,[],1.0,,False,,3,,[],2025.0
9780736988742,Jack Hibbs,Harvest House Publishers,['eng'],no_ebook,False,False,[],1.0,224.0,False,,12,,[],2025.0
9781974754977,Gege Akutami,VIZ Media LLC,[],no_ebook,False,False,[],1.0,,True,"{'series': {'key': '/series/OL329604L'}, 'position': '26'}",42,1992-02-26,[],2025.0
9780063435865,Tim Scott,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,256.0,False,,52,,[],2025.0
9780062894502,Rachel Held Evans,Arotahi Agency,[],no_ebook,False,False,[],1.0,,False,,13,1981,[],
9781250393951,J. D. Robb,St. Martin's Press,['eng'],no_ebook,False,False,[],1.0,416.0,False,,10,,"['Dallas, eve (fictitious character), fiction', 'Policewomen, fiction', 'New york (n.y.), fiction', 'Fiction, mystery & detective, women sleuths', 'Fiction, mystery & detective, police procedural', 'Fiction, crime']",2025.0
9781524746131,Paul Andrew Hutton,"Dutton, an imprint of Penguin Random House",['eng'],no_ebook,False,False,[],1.0,580.0,False,,7,,[],2025.0
9798217113217,Struan Murray,Penguin Young Readers Group,['eng'],no_ebook,False,False,[],2.0,336.0,False,,8,,[],2025.0
9781668054277,Malala Yousafzai,Atria Books,['eng'],no_ebook,False,False,[],3.0,320.0,False,,39,,[],2025.0
9780593798416,,Penguin Random House NZ,[],no_ebook,False,False,[],1.0,,False,,0,,[],
9781339005072,Shauna J. Grant,"Scholastic, Incorporated",['eng'],no_ebook,False,False,[],2.0,144.0,False,,6,,[],2025.0
9781668092392,Garrett M. Graff,Simon & Schuster,['eng'],no_ebook,False,False,[],2.0,576.0,False,,16,,[],2025.0
9780593158715,Taylor Jenkins Reid,Ballantine Books,['eng'],no_ebook,False,False,[],6.0,350.0,False,,23,1983,"['Historical Fiction', 'Fiction', 'Romance', 'LGBT', 'Historical', 'Adult', 'Contemporary', 'Queer']",2025.0
9781984896391,Holly Jackson,Ember,"['pol', 'ita', 'ger', 'spa', 'heb', 'dut', 'ang', 'tur', 'por', 'eng']",printdisabled,True,False,['goodgirlsguideto0000unse_z0n0'],38.0,400.0,True,series:A_Good_Girl's_Guide_to_Murder,10,1992,"['Cold cases (Criminal investigation)--Fiction.', 'Murder--Fiction.', 'Mystery and detective stories.', ""Children's fiction"", 'Murder, fiction', 'Mystery and detective stories', 'Criminals, fiction', 'Young adult fiction, law & crime', 'Young adult fiction, social themes, prejudice & racism', 'Young adult fiction, thrillers & suspense']",2019.0
9798400902574,추공,Yen Press LLC,['eng'],no_ebook,False,False,[],1.0,312.0,False,,30,,[],2025.0
9781665961080,Aaron Reynolds,Simon & Schuster Books for Young Readers,[],no_ebook,False,False,[],1.0,82.0,False,,59,1970,[],2025.0
9781665946520,Scott Reintgen,Simon & Schuster/Paula Wiseman Books,['eng'],no_ebook,False,False,[],4.0,,False,,21,,[],2024.0
9781501183065,Kevin Fedarko,Scribner,['eng'],no_ebook,False,False,[],3.0,512.0,False,,4,,"['nyt:combined-print-and-e-book-nonfiction=2024-06-16', 'New York Times bestseller']",2024.0
9781538772843,Nicholas Sparks,Grand Central Publishing,['eng'],no_ebook,False,False,[],1.0,480.0,False,,45,,[],2025.0
9781250403155,Sarah Wynn-Williams,Macmillan Audio,['eng'],no_ebook,False,False,[],7.0,,False,,1,,"['Facebook (Electronic resource)', 'Facebook (Web site)', 'Facebook (Firm)', 'Social media', 'Corporations, corrupt practices', 'Nonfiction', 'Memoir', 'Business', 'Politics', 'Biography']",2025.0
9781492638179,Adam Wallace,,['eng'],no_ebook,False,False,[],4.0,,False,,73,,"['Stories in rhyme', 'Easter stories', 'Easter Bunny', 'Easter', 'Juvenile fiction', 'Fiction', ""Children's fiction"", 'Easter, fiction', 'Rabbits, fiction', 'nyt:picture-books=2019-04-14']",2017.0
9780063432925,Ava Reid,HarperCollins Publishers,['eng'],no_ebook,False,False,[],4.0,401.0,False,,9,,[],2025.0
9780063462854,Alta Hensley,Avond a,['eng'],no_ebook,False,False,[],2.0,320.0,False,,80,,['American literature'],2025.0
9780593714522,John Sandford,Penguin Publishing Group,['eng'],no_ebook,False,False,[],6.0,464.0,False,,89,,"['nyt:hardcover-fiction=2024-04-28', 'New York Times bestseller']",2024.0
9781368089302,Megan Shepherd,Random House Children's Books,['eng'],no_ebook,False,False,[],1.0,368.0,False,,44,,[],2025.0
9781538724736,Colleen Hoover,Grand Central Publishing,"['eng', 'spa', 'pol', 'tur', 'ger']",no_ebook,False,False,[],19.0,,False,,59,"December 11, 1979","['Fiction, romance, contemporary, suspense', 'New York Times bestseller', 'Family secrets in fiction', 'Man-woman relationships, fiction', 'Secrecy in fiction', 'Fiction', 'Romance', 'collectionid:nyt2020s', 'Man-woman relationships']",2018.0
